Number of model parameters: 5224768
0.001
Iter 0 training loss = 84.680 , time = 3.57
Iter 107 training loss = 1.658 , time = 2.86
Iter 108 training loss = 3.183 , time = 2.86
Iter 109 training loss = 2.748 , time = 2.85
Iter 110 training loss = 3.919 , time = 2.86
Iter 111 training loss = 5.448 , time = 2.86
Iter 112 training loss = 2.660 , time = 2.85
Iter 113 training loss = 4.530 , time = 2.85
Iter 114 training loss = 6.462 , time = 2.84
Iter 115 training loss = 4.714 , time = 2.85
Iter 116 training loss = 3.756 , time = 2.84
Iter 117 training loss = 1.629 , time = 2.85
Iter 118 training loss = 7.569 , time = 2.85
Iter 119 training loss = 5.585 , time = 2.85
Iter 120 training loss = 4.136 , time = 2.85
Iter 121 training loss = 5.973 , time = 2.84
Iter 122 training loss = 3.802 , time = 2.84
Iter 123 training loss = 5.660 , time = 2.85
Iter 124 training loss = 5.388 , time = 2.85
Iter 125 training loss = 4.385 , time = 2.86
Iter 126 training loss = 4.455 , time = 2.86
Iter 127 training loss = 23.445 , time = 2.86
Iter 128 training loss = 4.601 , time = 2.86
Iter 129 training loss = 4.733 , time = 2.85
Iter 130 training loss = 4.788 , time = 2.84
Iter 131 training loss = 7.164 , time = 2.84
Iter 132 training loss = 1.721 , time = 2.85
Iter 133 training loss = 3.739 , time = 2.86
Iter 134 training loss = 29.940 , time = 2.86
Iter 135 training loss = 5.015 , time = 2.86
Iter 136 training loss = 2.008 , time = 2.82
Iter 137 training loss = 5.867 , time = 2.82
Iter 138 training loss = 1.208 , time = 2.86
Iter 139 training loss = 2.928 , time = 2.83
Iter 140 training loss = 3.712 , time = 2.82
Iter 141 training loss = 3.361 , time = 2.82
Iter 142 training loss = 12.282 , time = 2.82
Iter 143 training loss = 12.840 , time = 2.82
Iter 144 training loss = 4.513 , time = 2.82
Iter 145 training loss = 4.623 , time = 2.82
Iter 146 training loss = 0.849 , time = 2.82
Iter 147 training loss = 4.498 , time = 2.85
Iter 148 training loss = 1.713 , time = 2.85
Iter 149 training loss = 3.955 , time = 2.85
Iter 150 training loss = 3.531 , time = 2.85
Iter 151 training loss = 5.186 , time = 2.85
Iter 152 training loss = 2.450 , time = 2.84
Iter 153 training loss = 6.780 , time = 2.85
Iter 154 training loss = 1.843 , time = 2.86
Iter 155 training loss = 2.250 , time = 2.85
Iter 156 training loss = 4.665 , time = 2.86
Iter 157 training loss = 3.733 , time = 2.86
Iter 158 training loss = 3.207 , time = 2.86
Iter 159 training loss = 4.042 , time = 2.85
Iter 160 training loss = 1.900 , time = 2.86
Iter 161 training loss = 5.182 , time = 2.85
Iter 162 training loss = 8.377 , time = 2.85
Iter 163 training loss = 8.557 , time = 2.84
Iter 164 training loss = 2.207 , time = 2.86
Iter 165 training loss = 2.408 , time = 2.85
Iter 166 training loss = 4.402 , time = 2.84
Iter 167 training loss = 7.916 , time = 2.84
Iter 168 training loss = 3.564 , time = 2.85
Iter 169 training loss = 5.278 , time = 2.84
Iter 170 training loss = 12.071 , time = 2.86
Iter 171 training loss = 3.482 , time = 2.84
Iter 172 training loss = 2.777 , time = 2.85
Iter 173 training loss = 3.418 , time = 2.86
Iter 174 training loss = 6.117 , time = 2.85
Iter 175 training loss = 4.900 , time = 2.85
Iter 176 training loss = 2.868 , time = 2.85
Iter 177 training loss = 2.285 , time = 2.85
Iter 178 training loss = 2.499 , time = 2.84
Iter 179 training loss = 2.814 , time = 2.85
Iter 180 training loss = 6.374 , time = 2.85
Iter 181 training loss = 4.106 , time = 2.85
Iter 182 training loss = 0.944 , time = 2.85
Iter 183 training loss = 4.194 , time = 2.86
Iter 184 training loss = 2.238 , time = 2.86
Iter 185 training loss = 9.859 , time = 2.85
Iter 186 training loss = 2.389 , time = 2.85
Iter 187 training loss = 7.761 , time = 2.85
Iter 188 training loss = 2.979 , time = 2.84
Iter 189 training loss = 3.542 , time = 2.85
Iter 190 training loss = 3.398 , time = 2.84
Iter 191 training loss = 1.818 , time = 2.85
Iter 192 training loss = 14.280 , time = 2.85
Iter 193 training loss = 2.861 , time = 2.85
Iter 194 training loss = 1.849 , time = 2.85
Iter 195 training loss = 3.734 , time = 2.85
Iter 196 training loss = 5.928 , time = 2.85
Iter 197 training loss = 7.175 , time = 2.85
Iter 198 training loss = 2.393 , time = 2.86
Iter 199 training loss = 4.115 , time = 2.84
Iter 200 training loss = 8.317 , time = 2.85
Iter 201 training loss = 4.521 , time = 2.84
Iter 202 training loss = 2.414 , time = 2.85
Iter 203 training loss = 4.014 , time = 2.85
Iter 204 training loss = 4.239 , time = 2.85
Iter 205 training loss = 2.304 , time = 2.85
Iter 206 training loss = 4.775 , time = 2.84
Iter 207 training loss = 6.912 , time = 2.85
Iter 208 training loss = 2.903 , time = 2.84
Iter 209 training loss = 13.864 , time = 2.84
Iter 210 training loss = 3.647 , time = 2.84
Iter 211 training loss = 3.394 , time = 2.84
Iter 212 training loss = 5.415 , time = 2.83
Iter 213 training loss = 3.750 , time = 2.84
Iter 214 training loss = nan , time = 2.65
Iter 215 training loss = 2.695 , time = 2.85
Iter 216 training loss = 2.235 , time = 2.84
Iter 217 training loss = 3.957 , time = 2.85
Iter 218 training loss = 5.341 , time = 2.84
Iter 219 training loss = 2.705 , time = 2.85
Iter 220 training loss = 5.583 , time = 2.86
Iter 221 training loss = 4.615 , time = 2.84
Iter 222 training loss = 1.531 , time = 2.86
Iter 223 training loss = 5.586 , time = 2.85
Iter 224 training loss = 4.399 , time = 2.84
Iter 225 training loss = 3.287 , time = 2.85
Iter 226 training loss = 9.098 , time = 2.83
Iter 227 training loss = 2.355 , time = 2.82
Iter 228 training loss = 5.807 , time = 2.82
Iter 229 training loss = 2.165 , time = 2.82
Iter 230 training loss = 3.722 , time = 2.82
Iter 231 training loss = 4.138 , time = 2.82
Iter 232 training loss = 2.522 , time = 2.82
Iter 233 training loss = 4.132 , time = 2.82
Iter 234 training loss = nan , time = 0.92
235
epoch 41 total training loss = 5.637, epoch time = 27461.89
0.001
Iter 0 training loss = 4.424 , time = 3.04
Iter 1 training loss = 2.994 , time = 2.84
Iter 2 training loss = 1.427 , time = 2.85
Iter 3 training loss = 3.055 , time = 2.85
Iter 4 training loss = 1.712 , time = 2.85
Iter 5 training loss = 2.596 , time = 2.85
Iter 6 training loss = 3.166 , time = 2.85
Iter 7 training loss = 1.521 , time = 2.86
Iter 8 training loss = 4.679 , time = 2.82
Iter 9 training loss = 5.458 , time = 2.83
Iter 10 training loss = 1.913 , time = 2.82
Iter 11 training loss = 2.262 , time = 2.85
Iter 12 training loss = 4.763 , time = 2.85
Iter 13 training loss = 1.823 , time = 2.85
Iter 14 training loss = 7.489 , time = 2.84
Iter 15 training loss = 4.383 , time = 2.85
Iter 16 training loss = 3.994 , time = 2.85
Iter 17 training loss = 3.405 , time = 2.84
Iter 18 training loss = 6.255 , time = 2.84
Iter 19 training loss = 6.787 , time = 2.86
Iter 20 training loss = 5.507 , time = 2.83
Iter 21 training loss = 3.146 , time = 2.82
Iter 22 training loss = 6.677 , time = 2.82
Iter 23 training loss = 6.816 , time = 2.83
Iter 24 training loss = 7.430 , time = 2.83
Iter 25 training loss = 20.935 , time = 2.84
Iter 26 training loss = 3.744 , time = 2.86
Iter 27 training loss = 4.289 , time = 2.82
Iter 28 training loss = 3.314 , time = 2.84
Iter 29 training loss = 5.316 , time = 2.82
Iter 30 training loss = 2.014 , time = 2.82
Iter 31 training loss = 1.414 , time = 2.86
Iter 32 training loss = 3.731 , time = 2.83
Iter 33 training loss = 6.084 , time = 2.82
Iter 34 training loss = 1.751 , time = 2.83
Iter 35 training loss = 6.289 , time = 2.83
Iter 36 training loss = 3.637 , time = 2.82
Iter 37 training loss = 5.250 , time = 2.86
Iter 38 training loss = 5.203 , time = 2.82
Iter 39 training loss = 2.027 , time = 2.82
Iter 40 training loss = 4.480 , time = 2.82
Iter 41 training loss = 4.145 , time = 2.82
Iter 42 training loss = 4.337 , time = 2.83
Iter 43 training loss = 2.855 , time = 2.82
Iter 44 training loss = 5.097 , time = 2.84
Iter 45 training loss = 9.243 , time = 2.82
Iter 46 training loss = 7.324 , time = 2.82
Iter 47 training loss = 4.390 , time = 2.84
Iter 48 training loss = 18.390 , time = 2.83
Iter 49 training loss = 3.772 , time = 2.83
Iter 50 training loss = 1.986 , time = 2.84
Iter 51 training loss = 6.313 , time = 2.83
Iter 52 training loss = 3.211 , time = 2.82
Iter 53 training loss = 5.779 , time = 2.82
Iter 54 training loss = 4.240 , time = 2.82
Iter 55 training loss = 4.583 , time = 2.83
Iter 56 training loss = 2.900 , time = 2.82
Iter 57 training loss = 26.764 , time = 2.82
Iter 58 training loss = 2.896 , time = 2.82
Iter 59 training loss = 3.512 , time = 2.82
Iter 60 training loss = 1.851 , time = 2.83
Iter 61 training loss = 5.093 , time = 2.82
Iter 62 training loss = 2.368 , time = 2.83
Iter 63 training loss = 8.684 , time = 2.82
Iter 64 training loss = 3.760 , time = 2.83
Iter 65 training loss = 3.492 , time = 2.82
Iter 66 training loss = 2.640 , time = 2.82
Iter 67 training loss = 3.720 , time = 2.83
Iter 68 training loss = 6.762 , time = 2.82
Iter 69 training loss = 3.046 , time = 2.82
Iter 70 training loss = 4.798 , time = 2.83
Iter 71 training loss = 4.205 , time = 2.82
Iter 72 training loss = 1.793 , time = 2.82
Iter 73 training loss = 6.659 , time = 2.82
Iter 74 training loss = 13.112 , time = 2.82
Iter 75 training loss = 1.204 , time = 2.82
Iter 76 training loss = 4.148 , time = 2.82
Iter 77 training loss = 8.913 , time = 2.82
Iter 78 training loss = 7.171 , time = 2.84
Iter 79 training loss = 1.960 , time = 2.85
Iter 80 training loss = 3.289 , time = 2.84
Iter 81 training loss = 1.130 , time = 2.85
Iter 82 training loss = 2.782 , time = 2.85
Iter 83 training loss = 4.997 , time = 2.84
Iter 84 training loss = 5.584 , time = 2.85
Iter 85 training loss = 7.748 , time = 2.85
Iter 86 training loss = 3.188 , time = 2.84
Iter 87 training loss = 4.025 , time = 2.86
Iter 88 training loss = 6.340 , time = 2.86
Iter 89 training loss = 9.844 , time = 2.85
Iter 90 training loss = 1.324 , time = 2.85
Iter 91 training loss = 5.892 , time = 2.85
Iter 92 training loss = 3.005 , time = 2.84
Iter 93 training loss = 1.712 , time = 2.85
Iter 94 training loss = 6.060 , time = 2.85
Iter 95 training loss = 3.416 , time = 2.85
Iter 96 training loss = 10.978 , time = 2.84
Iter 97 training loss = 6.027 , time = 2.85
Iter 98 training loss = 5.174 , time = 2.85
Iter 99 training loss = 4.754 , time = 2.84
Iter 100 training loss = 2.777 , time = 2.84
Iter 101 training loss = 4.034 , time = 2.85
Iter 102 training loss = 4.065 , time = 2.84
Iter 103 training loss = 10.888 , time = 2.84
Iter 104 training loss = 3.303 , time = 2.85
Iter 105 training loss = 3.245 , time = 2.84
Iter 106 training loss = 2.897 , time = 2.85
Iter 107 training loss = 13.198 , time = 2.84
Iter 108 training loss = 2.839 , time = 2.85
Iter 109 training loss = 4.688 , time = 2.85
Iter 110 training loss = 2.411 , time = 2.84
Iter 111 training loss = 4.008 , time = 2.84
Iter 112 training loss = 8.548 , time = 2.83
Iter 113 training loss = 2.587 , time = 2.83
Iter 114 training loss = 5.062 , time = 2.82
Iter 115 training loss = 3.607 , time = 2.82
Iter 116 training loss = 4.716 , time = 2.83
Iter 117 training loss = 28.575 , time = 2.82
Iter 118 training loss = 3.191 , time = 2.82
Iter 119 training loss = 2.902 , time = 2.82
Iter 120 training loss = 3.306 , time = 2.82
Iter 121 training loss = 2.036 , time = 2.82
Iter 122 training loss = 2.360 , time = 2.82
Iter 123 training loss = nan , time = 2.63
Iter 124 training loss = 5.254 , time = 2.84
Iter 125 training loss = 10.257 , time = 2.83
Iter 126 training loss = 3.581 , time = 2.83
Iter 127 training loss = 8.861 , time = 2.82
Iter 128 training loss = 1.815 , time = 2.83
Iter 129 training loss = 5.944 , time = 2.83
Iter 130 training loss = 2.911 , time = 2.82
Iter 131 training loss = 13.676 , time = 2.82
Iter 132 training loss = 6.178 , time = 2.83
Iter 133 training loss = 4.249 , time = 2.82
Iter 134 training loss = 5.992 , time = 2.83
Iter 135 training loss = 6.034 , time = 2.82
Iter 136 training loss = 7.586 , time = 2.82
Iter 137 training loss = 3.785 , time = 2.82
Iter 138 training loss = 4.241 , time = 2.82
Iter 139 training loss = 3.697 , time = 2.83
Iter 140 training loss = 2.329 , time = 2.82
Iter 141 training loss = 18.248 , time = 2.82
Iter 142 training loss = 1.563 , time = 2.83
Iter 143 training loss = 3.155 , time = 2.84
Iter 144 training loss = 2.275 , time = 2.82
Iter 145 training loss = 4.808 , time = 2.82
Iter 146 training loss = 2.673 , time = 2.86
Iter 147 training loss = 4.895 , time = 2.85
Iter 148 training loss = 4.449 , time = 2.85
Iter 149 training loss = 4.750 , time = 2.84
Iter 150 training loss = 2.110 , time = 2.84
Iter 151 training loss = 4.936 , time = 2.85
Iter 152 training loss = 6.550 , time = 2.84
Iter 153 training loss = 3.112 , time = 2.85
Iter 154 training loss = 5.445 , time = 2.85
Iter 155 training loss = 2.690 , time = 2.85
Iter 156 training loss = 2.444 , time = 2.86
Iter 157 training loss = 9.256 , time = 2.85
Iter 158 training loss = 1.480 , time = 2.86
Iter 159 training loss = 13.626 , time = 2.85
Iter 160 training loss = 4.702 , time = 2.85
Iter 161 training loss = 8.414 , time = 2.85
Iter 162 training loss = 1.074 , time = 2.84
Iter 163 training loss = 3.785 , time = 2.85
Iter 164 training loss = 2.013 , time = 2.85
Iter 165 training loss = 5.047 , time = 2.85
Iter 166 training loss = 7.851 , time = 2.84
Iter 167 training loss = 37.775 , time = 2.84
Iter 168 training loss = 4.015 , time = 2.84
Iter 169 training loss = 3.243 , time = 2.85
Iter 170 training loss = 2.059 , time = 2.85
Iter 171 training loss = 10.598 , time = 2.85
Iter 172 training loss = 11.175 , time = 2.85
Iter 173 training loss = 6.588 , time = 2.86
Iter 174 training loss = 2.688 , time = 2.84
Iter 175 training loss = 6.244 , time = 2.85
Iter 176 training loss = 4.311 , time = 2.85
Iter 177 training loss = 4.969 , time = 2.86
Iter 178 training loss = 2.590 , time = 2.85
Iter 179 training loss = 5.222 , time = 2.84
Iter 180 training loss = 2.594 , time = 2.85
Iter 181 training loss = 4.369 , time = 2.85
Iter 182 training loss = 10.260 , time = 2.85
Iter 183 training loss = 8.341 , time = 2.84
Iter 184 training loss = 0.957 , time = 2.85
Iter 185 training loss = 4.072 , time = 2.86
Iter 186 training loss = 3.851 , time = 2.85
Iter 187 training loss = 6.757 , time = 2.84
Iter 188 training loss = 2.217 , time = 2.85
Iter 189 training loss = 3.516 , time = 2.86
Iter 190 training loss = 3.473 , time = 2.85
Iter 191 training loss = 6.938 , time = 2.85
Iter 192 training loss = 3.899 , time = 2.85
Iter 193 training loss = 1.260 , time = 2.85
Iter 194 training loss = 4.920 , time = 2.85
Iter 195 training loss = 3.766 , time = 2.85
Iter 196 training loss = 2.951 , time = 2.84
Iter 197 training loss = 8.113 , time = 2.85
Iter 198 training loss = 3.114 , time = 2.85
Iter 199 training loss = 9.768 , time = 2.84
Iter 200 training loss = 2.521 , time = 2.85
Iter 201 training loss = 1.182 , time = 2.84
Iter 202 training loss = 4.642 , time = 2.85
Iter 203 training loss = 7.675 , time = 2.85
Iter 204 training loss = 1.855 , time = 2.84
Iter 205 training loss = 3.353 , time = 2.86
Iter 206 training loss = 6.996 , time = 2.85
Iter 207 training loss = 3.754 , time = 2.85
Iter 208 training loss = 3.965 , time = 2.85
Iter 209 training loss = 2.800 , time = 2.85
Iter 210 training loss = 2.285 , time = 2.86
Iter 211 training loss = 3.076 , time = 2.85
Iter 212 training loss = 2.698 , time = 2.86
Iter 213 training loss = 5.732 , time = 2.85
Iter 214 training loss = 7.437 , time = 2.85
Iter 215 training loss = 1.739 , time = 2.84
Iter 216 training loss = 3.407 , time = 2.85
Iter 217 training loss = 4.752 , time = 2.85
Iter 218 training loss = 5.349 , time = 2.84
Iter 219 training loss = 5.708 , time = 2.85
Iter 220 training loss = 4.505 , time = 2.84
Iter 221 training loss = 4.347 , time = 2.85
Iter 222 training loss = 4.480 , time = 2.84
Iter 223 training loss = 5.242 , time = 2.85
Iter 224 training loss = 5.105 , time = 2.84
Iter 225 training loss = 2.570 , time = 2.85
Iter 226 training loss = 2.604 , time = 2.84
Iter 227 training loss = 11.293 , time = 2.82
Iter 228 training loss = 3.178 , time = 2.82
Iter 229 training loss = 7.612 , time = 2.82
Iter 230 training loss = 5.234 , time = 2.82
Iter 231 training loss = 2.999 , time = 2.82
Iter 232 training loss = 3.325 , time = 2.82
Iter 233 training loss = 3.003 , time = 2.83
Iter 234 training loss = 2.322 , time = 0.96
235
epoch 42 total training loss = 5.514, epoch time = 28129.28
0.001
Iter 0 training loss = 4.303 , time = 3.15
Iter 1 training loss = 11.508 , time = 2.82
Iter 2 training loss = 1.293 , time = 2.82
Iter 3 training loss = 1.956 , time = 2.84
Iter 4 training loss = 5.770 , time = 2.84
Iter 5 training loss = 3.613 , time = 2.85
Iter 6 training loss = 3.453 , time = 2.85
Iter 7 training loss = 1.188 , time = 2.86
Iter 8 training loss = 3.220 , time = 2.85
Iter 9 training loss = 5.164 , time = 2.86
Iter 10 training loss = 3.879 , time = 2.85
Iter 11 training loss = 2.065 , time = 2.86
Iter 12 training loss = 2.995 , time = 2.84
Iter 13 training loss = 9.459 , time = 2.85
Iter 14 training loss = 6.020 , time = 2.84
Iter 15 training loss = 4.122 , time = 2.85
Iter 16 training loss = 2.490 , time = 2.86
Iter 17 training loss = 2.197 , time = 2.84
Iter 18 training loss = 3.859 , time = 2.85
Iter 19 training loss = 4.324 , time = 2.84
Iter 20 training loss = 2.169 , time = 2.85
Iter 21 training loss = 2.471 , time = 2.85
Iter 22 training loss = 3.113 , time = 2.85
Iter 23 training loss = 2.255 , time = 2.86
Iter 24 training loss = 2.769 , time = 2.85
Iter 25 training loss = 0.974 , time = 2.84
Iter 26 training loss = 6.318 , time = 2.85
Iter 27 training loss = 2.459 , time = 2.85
Iter 28 training loss = 5.880 , time = 2.85
Iter 29 training loss = 4.235 , time = 2.85
Iter 30 training loss = 59.832 , time = 2.85
Iter 31 training loss = 6.600 , time = 2.85
Iter 32 training loss = 5.101 , time = 2.86
Iter 33 training loss = 3.690 , time = 2.84
Iter 34 training loss = 5.994 , time = 2.85
Iter 35 training loss = 1.881 , time = 2.86
Iter 36 training loss = 18.896 , time = 2.86
